userID,Upayment,Rcuisine,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,placeID,rating,food_rating,service_rating
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135081,2,2,2
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135062,2,2,2
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135027,2,2,2
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135085,2,2,2
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135052,2,2,2
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,132825,2,2,2
U1056,cash,Mexican,22.168997,-100.974376,FALSE,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,135051,2,2,2
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135070,1,1,1
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135043,1,1,1
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132954,1,0,0
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135080,1,1,0
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132825,1,1,0
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135064,1,1,0
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135046,1,0,0
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132862,1,0,0
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135075,0,1,1
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135030,1,0,1
U1057,cash,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132834,1,0,1
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135070,1,1,1
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135043,1,1,1
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132954,1,0,0
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135080,1,1,0
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132825,1,1,0
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135064,1,1,0
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135046,1,0,0
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132862,1,0,0
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135075,0,1,1
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,135030,1,0,1
U1057,VISA,American,22.196624,-100.91216999999999,TRUE,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,132834,1,0,1
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135076,2,2,2
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135043,1,2,2
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135058,2,2,0
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135053,2,1,1
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,132885,1,1,1
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135050,1,0,0
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,132872,2,2,1
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135066,1,1,1
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135062,2,2,2
U1058,cash,Cuban,22.205802,-100.986081,FALSE,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,135055,2,2,2
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135064,1,1,0
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135075,2,2,1
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135028,1,1,1
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132955,2,1,2
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135044,2,1,1
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132862,0,0,0
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135085,2,2,2
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,135030,2,2,2
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132825,2,1,1
U1059,cash,Mexican,18.988278,-99.097023,FALSE,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,132754,2,2,2
U1060,cash,Burgers,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Burgers,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Burgers,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Burgers,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Cafeteria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Cafeteria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Cafeteria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Cafeteria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Pizzeria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Pizzeria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Pizzeria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Pizzeria,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Juice,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Juice,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Juice,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Juice,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,American,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,American,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,American,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,American,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Tex-Mex,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Tex-Mex,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Tex-Mex,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Tex-Mex,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Spanish,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Spanish,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Spanish,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Spanish,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Mexican,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Mexican,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Mexican,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Mexican,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Fast_Food,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Fast_Food,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Fast_Food,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Fast_Food,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Cafe-Coffee_Shop,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Cafe-Coffee_Shop,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Cafe-Coffee_Shop,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Cafe-Coffee_Shop,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Soup,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Soup,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Soup,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Soup,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Hot_Dogs,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Hot_Dogs,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Hot_Dogs,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Hot_Dogs,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1060,cash,Italian,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132564,2,2,2
U1060,cash,Italian,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132717,2,2,2
U1060,cash,Italian,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132733,2,1,2
U1060,cash,Italian,23.715238,-99.15886400000001,FALSE,casual drinker,formal,family,public,single,independent,1991,technology,thrifty-protector,Catholic,student,blue,82,medium,1.84,132740,1,2,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132825,1,2,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135048,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132921,1,2,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135026,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132723,2,2,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135075,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135034,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135041,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135046,1,2,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132572,1,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135058,1,1,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132834,1,2,1
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135086,1,1,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132754,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135080,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132955,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132958,2,2,2
U1061,cash,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132954,2,1,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132825,1,2,1
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135048,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132921,1,2,1
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135026,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132723,2,2,1
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135075,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135034,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135041,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135046,1,2,1
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132572,1,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135058,1,1,1
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132834,1,2,1
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135086,1,1,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132754,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,135080,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132955,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132958,2,2,2
U1061,bank_debit_cards,Mexican,22.140388,-100.937321,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,132954,2,1,2
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132872,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135085,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135053,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132825,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135052,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135062,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135038,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135045,0,0,0
U1062,VISA,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132834,0,0,0
U1062,cash,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132872,0,0,0
U1062,cash,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135085,0,0,0
U1062,cash,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135053,0,0,0
U1062,cash,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,132825,0,0,0
U1062,cash,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135052,0,0,0
U1062,cash,Mexican,22.195826,-101.00631700000001,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,135062,0,0,0
