placeID,parking_lot,Rpayment,hours,days,Rcuisine,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,userID,rating,food_rating,service_rating
132861,yes,bank_debit_cards,10:00-23:30,Mon;Tue;Wed;Thu;Fri,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1095,1.0,1.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Mon;Tue;Wed;Thu;Fri,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1098,2.0,2.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Mon;Tue;Wed;Thu;Fri,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1091,1.0,1.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Mon;Tue;Wed;Thu;Fri,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1046,1.0,2.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Mon;Tue;Wed;Thu;Fri,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1097,2.0,2.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1038,1.0,1.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1084,2.0,2.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1095,1.0,1.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1098,2.0,2.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1091,1.0,1.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1046,1.0,2.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Sat,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1097,2.0,2.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1038,1.0,1.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1084,2.0,2.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1095,1.0,1.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1098,2.0,2.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1091,1.0,1.0,1.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1046,1.0,2.0,2.0
132861,yes,bank_debit_cards,10:00-23:30,Sun,Burgers,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,t,closed,none,U1097,2.0,2.0,1.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,cash,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,VISA,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Mon;Tue;Wed;Thu;Fri,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1112,1.0,1.0,1.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1057,1.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1059,0.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1073,0.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1049,0.0,0.0,0.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1002,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sat,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1136,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1038,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1071,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1084,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1106,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1009,2.0,1.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1016,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1098,1.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1003,1.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1029,1.0,1.0,1.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1137,2.0,2.0,2.0
132862,valet parking,MasterCard-Eurocard,09:30-23:30,Sun,International,Wine-Beer,none,casual,completely,high,familiar,f,closed,none,U1090,2.0,2.0,2.0
