placeID,hours,days
132918,09:00-17:00,sun
132917,09:00-21:00,mon;tue;wed;thu;fri
132917,09:00-21:00,sat
132917,09:00-18:00,sun
132916,18:00-22:30,mon;tue;wed;thu;fri
132916,18:00-23:30,sat
132916,16:00-23:30,sun
132915,07:00-14:00,mon;tue;wed;thu;fri
132915,07:00-14:30,sat
132915,07:00-14:00,sun
132914,18:30-23:00,mon;tue;wed;thu;fri
132914,18:00-23:30,sat
132914,18:00-23:30,sun
132913,13:00-23:30,mon;tue;wed;thu;fri
132913,13:00-23:30,sat
132913,13:00-23:30,sun
132912,07:30-14:30,mon;tue;wed;thu;fri
132912,07:30-14:30,sat
132912,07:30-14:30,sun
132911,11:00-15:30,mon;tue;wed;thu;fri
132911,11:00-15:30,sat
132911,00:00-23:30,sun
132910,08:00-17:00,mon;tue;wed;thu;fri
132910,08:00-17:00,sat
132910,08:00-17:00,sun
132909,00:00-23:30,mon;tue;wed;thu;fri
132909,00:00-23:30,sat
132909,00:00-23:30,sun
132908,00:00-23:30,mon;tue;wed;thu;fri
132908,00:00-23:30,sat
132908,00:00-23:30,sun
132907,00:00-23:30,mon;tue;wed;thu;fri
132907,00:00-23:30,sat
132907,00:00-23:30,sun
132906,00:00-23:30,mon;tue;wed;thu;fri
132906,00:00-23:30,sat
132906,00:00-23:30,sun
132905,00:00-23:30,mon;tue;wed;thu;fri
132905,00:00-23:30,sat
132905,00:00-23:30,sun
132904,00:00-23:30,mon;tue;wed;thu;fri
132904,00:00-23:30,sat
132904,00:00-23:30,sun
132903,14:00-18:30,mon;tue;wed;thu;fri
132903,14:00-18:30,sat
132903,14:00-18:30,sun
132902,19:30-02:00,mon;tue;wed;thu;fri
132902,19:30-02:00,sat
132902,07:30-02:00,sun
132901,19:30-23:30,mon;tue;wed;thu;fri
132901,18:00-23:30,sat
132901,18:30-23:30,sun
132900,13:00-22:00,mon;tue;wed;thu;fri
132900,13:00-22:00,sat
132900,14:00-22:00,sun
132899,07:00-23:30,mon;tue;wed;thu;fri
132899,07:00-23:30,sat
132899,07:00-23:30,sun
132898,00:00-23:30,mon;tue;wed;thu;fri
132898,00:00-23:30,sat
132898,00:00-23:30,sun
132897,10:00-17:00,mon;tue;wed;thu;fri
132897,10:00-17:00,sat
132897,00:00-23:30,sun
132896,06:30-23:30,mon;tue;wed;thu;fri
132896,06:30-23:30,sat
132896,06:30-23:30,sun
132895,07:30-23:30,mon;tue;wed;thu;fri
132895,07:30-23:30,sat
132895,07:30-23:30,sun
132894,09:00-20:00,mon;tue;wed;thu;fri
132894,09:00-21:00,sat
132894,11:00-23:30,sun
132893,07:00-13:00,mon;tue;wed;thu;fri
132893,10:00-21:00,sat
132893,00:00-23:30,sun
132892,08:00-20:30,mon;tue;wed;thu;fri
132892,10:00-20:00,sat
132892,00:00-23:30,sun
132891,09:00-23:30,mon;tue;wed;thu;fri
132891,07:00-18:30,sat
132891,10:00-19:00,sun
132890,09:00-20:00,mon;tue;wed;thu;fri
132890,09:00-20:00,sat
132890,00:00-23:30,sun
132889,10:00-19:00,mon;tue;wed;thu;fri
132889,12:00-23:30,sat
132889,00:00-23:30,sun
132888,08:00-19:00,mon;tue;wed;thu;fri
132888,09:00-19:00,sat
132888,00:00-00:00,sun
132887,09:00-23:30,sat
132887,08:30-23:00,mon;tue;wed;thu;fri
132887,10:00-23:30,sun
132886,08:00-23:30,mon;tue;wed;thu;fri
132886,08:30-23:30,sat
132886,08:30-23:30,sun
132885,08:00-23:30,mon;tue;wed;thu;fri
132885,08:00-23:30,sat
132885,08:00-23:30,sun
132884,00:00-23:30,mon;tue;wed;thu;fri
132884,00:00-23:30,sat
132884,00:00-23:30,sun
132883,00:00-23:30,mon;tue;wed;thu;fri
132883,00:00-23:30,sat
132883,00:00-23:30,sun
132882,00:00-23:30,mon;tue;wed;thu;fri
132882,00:00-23:30,sat
132882,00:00-23:30,sun
132881,00:00-23:30,mon;tue;wed;thu;fri
132881,00:00-23:30,sat
132881,00:00-23:30,sun
132880,11:00-18:30,mon;tue;wed;thu;fri
132880,10:30-19:00,sat
132880,10:30-19:00,sun
132879,00:00-23:30,mon;tue;wed;thu;fri
132879,00:00-23:30,sat
132879,00:00-23:30,sun
132878,00:00-23:30,mon;tue;wed;thu;fri
132878,00:00-23:30,sat
132878,00:00-23:30,sun
132877,00:00-23:30,mon;tue;wed;thu;fri
132877,00:00-23:30,sat
132877,00:00-23:30,sun
132876,00:00-23:30,mon;tue;wed;thu;fri
132876,00:00-23:30,sat
132876,00:00-23:30,sun
132875,00:00-23:30,mon;tue;wed;thu;fri
132875,00:00-23:30,sat
132875,00:00-23:30,sun
132874,00:00-23:30,mon;tue;wed;thu;fri
132874,00:00-23:30,sat
132874,00:00-23:30,sun
132873,11:00-22:00,mon;tue;wed;thu;fri
132873,11:00-22:00,sat
132873,11:00-22:00,sun
132872,09:00-21:00,mon;tue;wed;thu;fri
132872,09:30-21:00,sat
132872,00:00-00:00,sun
132871,15:00-23:30,mon;tue;wed;thu;fri
132871,15:00-23:30,sat
132871,15:00-23:30,sun
132870,10:30-23:00,mon;tue;wed;thu;fri
132870,10:30-23:00,sat
132870,10:30-23:00,sun
132869,10:00-23:00,mon;tue;wed;thu;fri
132869,10:00-23:00,sat
132869,10:00-23:00,sun
132868,14:00-02:00,mon;tue;wed;thu;fri
132868,14:00-02:00,sat
132868,14:00-02:00,sun
132867,08:00-22:30,mon;tue;wed;thu;fri
132867,08:00-23:30,sat
132867,08:00-23:30,sun
132866,09:00-22:00,mon;tue;wed;thu;fri
132866,09:00-22:00,sat
132866,09:00-22:00,sun
132865,08:00-23:00,mon;tue;wed;thu;fri
132865,08:00-23:00,sat
132865,08:00-23:00,sun
132864,20:00-01:00,mon;tue;wed;thu;fri
132864,20:00-05:00,sat
132864,20:00-03:00,sun
132863,10:00-22:30,mon;tue;wed;thu;fri
132863,10:00-22:30,sat
132863,10:00-22:30,sun
132862,09:30-23:30,mon;tue;wed;thu;fri
132862,09:30-23:30,sat
132862,09:30-23:30,sun
132861,10:00-23:30,mon;tue;wed;thu;fri
132861,10:00-23:30,sat
132861,10:00-23:30,sun
132860,10:00-23:00,mon;tue;wed;thu;fri
132860,10:00-23:00,sat
132860,10:00-23:00,sun
132859,09:30-22:00,mon;tue;wed;thu;fri
132859,09:30-22:00,sat
132859,09:30-22:00,sun
132858,18:30-23:30,mon;tue;wed;thu;fri
132858,18:30-23:30,sat
132858,18:30-23:30,sun
132857,10:00-22:00,mon;tue;wed;thu;fri
132857,10:00-22:00,sat
132857,10:00-22:00,sun
132856,10:30-22:30,mon;tue;wed;thu;fri
132856,10:30-22:30,sat
132856,10:30-22:30,sun
132855,10:00-16:30,mon;tue;wed;thu;fri
132855,10:00-16:30,sat
132855,10:00-16:30,sun
132854,10:30-22:00,mon;tue;wed;thu;fri
132854,10:30-22:00,sat
132854,10:30-22:00,sun
132853,12:00-19:00,mon;tue;wed;thu;fri
132853,12:00-19:00,sat
132853,00:00-00:00,sun
132852,18:00-05:30,mon;tue;wed;thu;fri
132852,18:00-05:30,sat
132852,18:00-04:30,sun
132851,09:00-22:00,mon;tue;wed;thu;fri
132851,09:00-22:00,sat
132851,09:00-22:00,sun
132850,08:00-22:00,mon;tue;wed;thu;fri
132850,08:00-22:00,sat
132850,18:00-22:00,sun
132849,14:00-21:00,mon;tue;wed;thu;fri
132849,14:00-21:00,sat
132849,14:00-21:00,sun
132848,17:30-01:30,mon;tue;wed;thu;fri
132848,17:30-01:30,sat
132848,17:30-01:30,sun
132847,20:00-01:30,mon;tue;wed;thu;fri
132847,20:00-01:30,sat
132847,20:00-01:30,sun
132846,08:00-23:30,mon;tue;wed;thu;fri
132846,08:00-23:30,sat
132846,08:00-23:30,sun
132845,19:30-23:30,mon;tue;wed;thu;fri
132845,19:30-23:30,sat
132845,19:30-23:30,sun
132844,00:00-23:30,mon;tue;wed;thu;fri
132844,00:00-23:30,sat
132844,00:00-23:30,sun
132843,00:00-23:30,mon;tue;wed;thu;fri
132843,00:00-23:30,sat
132843,00:00-23:30,sun
132842,19:00-04:00,mon;tue;wed;thu;fri
132842,19:00-04:00,sat
132842,19:00-12:00,sun
132841,12:00-18:00,mon;tue;wed;thu;fri
132841,12:00-18:00,sat
132841,12:00-18:00,sun
132840,07:00-11:00,mon;tue;wed;thu;fri
132840,07:00-11:00,sat
132840,00:00-00:00,sun
132839,00:00-23:30,mon;tue;wed;thu;fri
132839,00:00-23:30,sat
132839,00:00-23:30,sun
132838,00:00-23:30,mon;tue;wed;thu;fri
132838,00:00-23:30,sat
132838,00:00-23:30,sun
132837,00:00-23:30,mon;tue;wed;thu;fri
132837,00:00-23:30,sat
132837,00:00-23:30,sun
132836,00:00-23:30,mon;tue;wed;thu;fri
132836,00:00-23:30,sat
132836,00:00-23:30,sun
132835,00:00-23:30,mon;tue;wed;thu;fri
132835,00:00-23:30,sat
132835,00:00-23:30,sun
132834,08:30-15:00,mon;tue;wed;thu;fri
132834,00:00-23:30,sat
132834,00:00-23:30,sun
132833,00:00-23:30,mon;tue;wed;thu;fri
132833,00:00-23:30,sat
132833,00:00-23:30,sun
132832,00:00-23:30,mon;tue;wed;thu;fri
132832,00:00-23:30,sat
132832,00:00-23:30,sun
132831,00:00-23:30,mon;tue;wed;thu;fri
132831,00:00-23:30,sat
132831,00:00-23:30,sun
132830,00:00-23:30,mon;tue;wed;thu;fri
132830,00:00-23:30,sat
132830,00:00-23:30,sun
132829,00:00-23:30,mon;tue;wed;thu;fri
132829,00:00-23:30,sat
132829,00:00-23:30,sun
132828,00:00-23:30,mon;tue;wed;thu;fri
132828,00:00-23:30,sat
132828,00:00-23:30,sun
132827,00:00-23:30,mon;tue;wed;thu;fri
132827,00:00-23:30,sat
132827,00:00-23:30,sun
132826,00:00-23:30,mon;tue;wed;thu;fri
132826,00:00-23:30,sat
132826,00:00-23:30,sun
132825,09:00-12:00,mon;tue;wed;thu;fri
132825,09:00-12:00,sat
132825,09:00-12:00,sun
132824,00:00-23:30,mon;tue;wed;thu;fri
132824,00:00-23:30,sat
132824,00:00-23:30,sun
132823,00:00-23:30,mon;tue;wed;thu;fri
132823,00:00-23:30,sat
132823,00:00-23:30,sun
132822,00:00-23:30,mon;tue;wed;thu;fri
132822,00:00-23:30,sat
132822,00:00-23:30,sun
132821,00:00-23:30,mon;tue;wed;thu;fri
132821,00:00-23:30,sat
132821,00:00-23:30,sun
132820,00:00-23:30,mon;tue;wed;thu;fri
132820,00:00-23:30,sat
132820,00:00-23:30,sun
132819,00:00-23:30,mon;tue;wed;thu;fri
132819,00:00-23:30,sat
132819,00:00-23:30,sun
132818,00:00-23:30,mon;tue;wed;thu;fri
132818,00:00-23:30,sat
132818,00:00-23:30,sun
132817,00:00-23:30,mon;tue;wed;thu;fri
132817,00:00-23:30,sat
132817,00:00-23:30,sun
132816,00:00-23:30,mon;tue;wed;thu;fri
132816,00:00-23:30,sat
132816,00:00-23:30,sun
132815,00:00-23:30,mon;tue;wed;thu;fri
132815,00:00-23:30,sat
132815,00:00-23:30,sun
132813,00:00-23:30,mon;tue;wed;thu;fri
132813,00:00-23:30,sat
132813,00:00-23:30,sun
132812,00:00-23:30,mon;tue;wed;thu;fri
132812,00:00-23:30,sat
132812,00:00-23:30,sun
132811,00:00-23:30,mon;tue;wed;thu;fri
132811,00:00-23:30,sat
132811,00:00-23:30,sun
132810,00:00-23:30,mon;tue;wed;thu;fri
132810,00:00-23:30,sat
132810,00:00-23:30,sun
132809,00:00-23:30,mon;tue;wed;thu;fri
132809,00:00-23:30,sat
132809,00:00-23:30,sun
132808,00:00-23:30,mon;tue;wed;thu;fri
132808,00:00-23:30,sat
132808,00:00-23:30,sun
132807,00:00-23:30,mon;tue;wed;thu;fri
132807,00:00-23:30,sat
132807,00:00-23:30,sun
132806,00:00-23:30,mon;tue;wed;thu;fri
132806,00:00-23:30,sat
132806,00:00-23:30,sun
132805,09:00-19:00,sat
132805,09:00-19:00,mon;tue;wed;thu;fri
132805,09:00-19:00,sun
132804,00:00-23:30,mon;tue;wed;thu;fri
132804,00:00-23:30,sat
132804,00:00-23:30,sun
132803,11:00-23:30,mon;tue;wed;thu;fri
132803,11:30-23:30,sat
132803,11:30-23:30,sun
132802,09:00-23:30,mon;tue;wed;thu;fri
132802,09:30-23:30,sat
132802,09:30-23:30,sun
132801,12:00-23:30,mon;tue;wed;thu;fri
132801,13:30-23:30,sat
132801,13:00-23:30,sun
132799,09:00-23:30,mon;tue;wed;thu;fri
132799,10:30-23:30,sat
132799,11:30-23:30,sun
132798,00:00-23:30,mon;tue;wed;thu;fri
132798,00:00-23:30,sat
132798,00:00-23:30,sun
132797,10:00-23:30,mon;tue;wed;thu;fri
132797,10:00-23:30,sat
132797,10:00-23:30,sun
132796,00:00-23:30,mon;tue;wed;thu;fri
132796,00:00-23:30,sat
132796,00:00-23:30,sun
132795,10:00-23:00,mon;tue;wed;thu;fri
132795,09:00-23:30,sat
132795,09:00-23:30,sun
132794,00:00-23:30,mon;tue;wed;thu;fri
132794,00:00-23:30,sat
132794,00:00-23:30,sun
132793,10:30-22:30,mon;tue;wed;thu;fri
132793,10:00-23:00,sat
132793,10:00-23:00,sun
132792,09:00-23:00,mon;tue;wed;thu;fri
132792,09:00-23:00,sat
132792,09:00-23:00,sun
132791,09:00-23:30,mon;tue;wed;thu;fri
132791,09:00-23:30,sat
132791,09:00-23:30,sun
132790,14:00-23:30,mon;tue;wed;thu;fri
132790,14:00-23:30,sat
132790,14:00-23:30,sun
132789,11:00-19:00,mon;tue;wed;thu;fri
132789,11:00-19:00,sat
132789,11:00-19:00,sun
132788,14:00-23:00,mon;tue;wed;thu;fri
132788,14:00-23:00,sat
132788,14:00-23:00,sun
132787,14:00-23:30,mon;tue;wed;thu;fri
132787,14:00-23:30,sat
132787,14:00-23:30,sun
132786,09:00-23:30,mon;tue;wed;thu;fri
132786,09:00-23:30,sat
132786,09:00-23:30,sun
132785,14:00-23:30,mon;tue;wed;thu;fri
132785,14:00-23:30,sat
132785,14:00-23:30,sun
132784,14:00-23:30,mon;tue;wed;thu;fri
132784,14:00-23:30,sat
132784,14:00-23:30,sun
132783,11:00-23:00,mon;tue;wed;thu;fri
132783,11:00-23:30,sat
132783,11:00-23:30,sun
132782,09:00-18:00,mon;tue;wed;thu;fri
132782,10:00-18:00,sat
132782,10:00-18:00,sun
132781,00:00-23:30,mon;tue;wed;thu;fri
132781,00:00-23:30,sat
132781,00:00-23:30,sun
132780,00:00-23:30,mon;tue;wed;thu;fri
132780,00:00-23:30,sat
132780,00:00-23:30,sun
132779,07:00-20:00,mon;tue;wed;thu;fri
132779,07:00-20:00,sat
132779,00:00-23:30,sun
132778,00:00-23:30,mon;tue;wed;thu;fri
132778,00:00-23:30,sat
132778,00:00-23:30,sun
132777,00:00-23:30,mon;tue;wed;thu;fri
132777,00:00-23:30,sat
132777,00:00-23:30,sun
132776,13:00-17:00,mon;tue;wed;thu;fri
132776,13:00-17:00,sat
132776,00:00-23:30,sun
132775,20:00-23:30,mon;tue;wed;thu;fri
132775,20:00-23:30,sat
132775,20:00-23:30,sun
132774,07:00-22:00,mon;tue;wed;thu;fri
132774,07:00-22:00,sat
132774,07:00-22:00,sun
132773,10:00-18:00,mon;tue;wed;thu;fri
132773,10:00-13:00,sat
132773,10:00-13:00,sun
132772,17:00-23:30,mon;tue;wed;thu;fri
132772,12:00-23:00,sat
132772,00:00-23:30,sun
132771,10:30-19:30,mon;tue;wed;thu;fri
132771,10:00-19:00,sat
132771,09:00-20:00,sun
132770,12:00-18:30,mon;tue;wed;thu;fri
132770,00:00-23:30,sat
132770,00:00-23:30,sun
132769,00:00-23:30,mon;tue;wed;thu;fri
132769,16:30-22:30,sat
132769,07:00-13:30,sun
132768,09:00-19:00,mon;tue;wed;thu;fri
132768,10:00-18:00,sat
132768,10:00-19:00,sun
132767,14:00-20:00,mon;tue;wed;thu;fri
132767,14:00-23:30,sat
132767,12:30-23:30,sun
132766,00:00-23:30,mon;tue;wed;thu;fri
132766,00:00-23:30,sat
132766,00:00-23:30,sun
132762,00:00-00:00,mon;tue;wed;thu;fri
132762,19:00-23:30,sat
132762,19:00-23:30,sun
132761,11:00-19:00,mon;tue;wed;thu;fri
132761,10:00-21:00,sat
132761,11:00-21:00,sun
132760,06:00-03:00,mon;tue;wed;thu;fri
132760,00:00-23:30,sat
132760,00:00-23:30,sun
132759,12:00-22:00,mon;tue;wed;thu;fri
132759,12:00-22:00,sat
132759,12:00-22:00,sun
132758,09:00-22:00,mon;tue;wed;thu;fri
132758,09:00-22:00,sat
132758,09:00-22:00,sun
132757,17:00-23:30,mon;tue;wed;thu;fri
132757,17:00-23:30,sat
132757,17:00-23:30,sun
132756,08:00-23:30,mon;tue;wed;thu;fri
132756,08:00-23:30,sat
132756,08:00-23:30,sun
132755,00:00-23:30,mon;tue;wed;thu;fri
132755,00:00-23:30,sat
132755,00:00-23:30,sun
132754,08:00-20:00,mon;tue;wed;thu;fri
132754,08:00-20:00,sat
132754,08:00-18:00,sun
132753,07:30-23:30,mon;tue;wed;thu;fri
132753,07:30-23:30,sat
132753,07:30-23:30,sun
132752,07:00-15:00,mon;tue;wed;thu;fri
132752,07:00-15:00,sat
132752,00:00-00:00,sun
132751,11:00-23:00,mon;tue;wed;thu;fri
132751,11:00-23:30,sat
132751,11:00-23:30,sun
132750,13:00-21:00,mon;tue;wed;thu;fri
132750,13:00-21:00,sat
132750,13:00-20:00,sun
132749,12:00-22:00,mon;tue;wed;thu;fri
132749,12:00-21:00,sat
132749,12:00-20:00,sun
132748,19:30-23:30,mon;tue;wed;thu;fri
132748,19:30-23:30,sat
132748,00:00-00:00,sun
132747,00:00-23:30,mon;tue;wed;thu;fri
132747,00:00-23:30,sat
132747,00:00-23:30,sun
132746,11:30-22:30,mon;tue;wed;thu;fri
132746,11:30-22:00,sat
132746,11:30-21:00,sun
132745,18:00-23:30,mon;tue;wed;thu;fri
132745,18:00-23:30,sat
132745,18:00-23:30,sun
132744,19:00-23:30,mon;tue;wed;thu;fri
132744,19:00-23:30,sat
132744,19:00-23:30,sun
132743,00:00-23:30,mon;tue;wed;thu;fri
132743,00:00-23:30,sat
132743,00:00-23:30,sun
132742,08:00-15:00,mon;tue;wed;thu;fri
132742,09:00-15:00,sat
132742,09:00-15:00,sun
132741,19:00-23:30,mon;tue;wed;thu;fri
132741,19:00-23:30,sat
132741,19:00-23:30,sun
132740,08:30-12:00,mon;tue;wed;thu;fri
132740,08:30-12:00,sat
132740,08:30-12:00,sun
132739,08:00-17:00,mon;tue;wed;thu;fri
132739,08:00-17:00,sat
132739,08:00-15:00,sun
132738,18:00-23:30,mon;tue;wed;thu;fri
132738,18:00-23:30,sat
132738,18:00-23:30,sun
132737,10:00-16:00,mon;tue;wed;thu;fri
132737,10:00-16:00,sat
132737,10:00-10:00,sun
132736,10:00-21:00,mon;tue;wed;thu;fri
132736,10:00-21:00,sat
132736,10:00-21:00,sun
132735,09:00-23:00,mon;tue;wed;thu;fri
132735,09:00-22:30,sat
132735,09:00-22:30,sun
132734,09:00-22:00,mon;tue;wed;thu;fri
132734,09:00-22:00,sat
132734,10:00-22:00,sun
132733,10:30-22:30,mon;tue;wed;thu;fri
132733,10:30-22:30,sat
132733,09:00-21:00,sun
132732,19:00-01:00,mon;tue;wed;thu;fri
132732,19:00-01:00,sat
132732,19:00-01:00,sun
132731,00:00-23:30,mon;tue;wed;thu;fri
132731,00:00-23:30,sat
132731,00:00-23:30,sun
132730,00:00-23:30,mon;tue;wed;thu;fri
132730,00:00-23:30,sat
132730,00:00-23:30,sun
132729,00:00-23:30,mon;tue;wed;thu;fri
132729,00:00-23:30,sat
132729,00:00-23:30,sun
132728,00:00-23:30,mon;tue;wed;thu;fri
132728,00:00-23:30,sat
132728,00:00-23:30,sun
132727,00:00-23:30,mon;tue;wed;thu;fri
132727,00:00-23:30,sat
132727,00:00-23:30,sun
132726,00:00-23:30,mon;tue;wed;thu;fri
132726,00:00-23:30,sat
132726,00:00-23:30,sun
132725,08:00-13:00,mon;tue;wed;thu;fri
132725,09:00-13:00,sat
132725,00:00-23:30,sun
132724,00:00-23:30,mon;tue;wed;thu;fri
132724,00:00-23:30,sat
132724,00:00-23:30,sun
132723,06:30-15:00,mon;tue;wed;thu;fri
132723,00:00-23:30,sat
132723,00:00-23:30,sun
132722,18:00-23:30,mon;tue;wed;thu;fri
132722,18:00-23:30,sat
132722,18:00-23:30,sun
132721,09:30-20:00,mon;tue;wed;thu;fri
132721,09:30-21:00,sat
132721,09:30-20:30,sun
132720,09:30-23:30,mon;tue;wed;thu;fri
132720,09:30-23:30,sat
132720,09:30-23:30,sun
132719,20:00-01:00,sat
132719,20:00-01:00,mon;tue;wed;thu;fri
132719,18:30-01:00,sun
132718,19:00-23:30,mon;tue;wed;thu;fri
132718,19:00-23:30,sat
132718,19:00-23:30,sun
132717,09:30-21:30,mon;tue;wed;thu;fri
132717,09:30-21:30,sat
132717,09:30-21:30,sun
132716,09:00-20:00,mon;tue;wed;thu;fri
132716,09:00-20:30,sat
132716,09:00-22:00,sun
132715,09:00-16:00,mon;tue;wed;thu;fri
132715,09:00-16:00,sat
132715,09:00-16:00,sun
132714,19:00-23:30,mon;tue;wed;thu;fri
132714,19:00-23:30,sat
132714,19:00-23:30,sun
132713,06:00-00:00,mon;tue;wed;thu;fri
132713,06:00-23:30,sat
132713,07:00-23:30,sun
132712,09:00-21:00,mon;tue;wed;thu;fri
132712,09:00-21:00,sat
132712,00:00-00:00,sun
132711,20:30-20:30,mon;tue;wed;thu;fri
132711,01:00-01:00,sat
132711,00:00-00:00,sun
132710,20:00-03:00,mon;tue;wed;thu;fri
132710,20:00-03:00,sat
132710,00:00-00:00,sun
132709,09:00-17:00,mon;tue;wed;thu;fri
132709,09:00-17:00,sat
132709,00:00-00:00,sun
132708,09:00-17:00,mon;tue;wed;thu;fri
132708,09:00-17:00,sat
132708,00:00-00:00,sun
132707,09:00-17:00,mon;tue;wed;thu;fri
132707,09:00-17:00,sat
132707,00:00-00:00,sun
132706,09:00-20:00,mon;tue;wed;thu;fri
132706,09:00-20:00,sat
132706,09:00-20:00,sun
132705,09:00-17:00,mon;tue;wed;thu;fri
132705,09:00-17:00,sat
132705,00:00-00:00,sun
132704,09:00-18:00,mon;tue;wed;thu;fri
132704,09:00-18:00,sat
132704,09:00-18:00,sun
132703,09:00-17:30,mon;tue;wed;thu;fri
132703,09:00-17:30,sat
132703,00:00-00:00,sun
132702,12:00-23:00,mon;tue;wed;thu;fri
132702,12:00-23:00,sat
132702,12:00-23:00,sun
132701,09:00-23:00,mon;tue;wed;thu;fri
132701,09:00-23:00,sat
132701,00:00-00:00,sun
132700,09:00-20:00,mon;tue;wed;thu;fri
132700,09:00-20:00,sat
132700,09:00-18:00,sun
132699,09:00-20:00,mon;tue;wed;thu;fri
132699,09:00-20:00,sat
132699,09:00-18:00,sun
132698,09:00-18:00,mon;tue;wed;thu;fri
132698,09:00-18:00,sat
132698,00:00-00:00,sun
132697,09:00-21:00,mon;tue;wed;thu;fri
132697,09:00-21:00,sat
132697,10:00-20:00,sun
132696,20:00-00:30,mon;tue;wed;thu;fri
132696,19:00-01:00,sat
132696,19:00-00:30,sun
132695,19:00-02:00,mon;tue;wed;thu;fri
132695,19:00-02:00,sat
132695,19:00-02:00,sun
132694,18:00-02:00,mon;tue;wed;thu;fri
132694,18:00-02:00,sat
132694,18:00-01:00,sun
132693,00:00-23:30,mon;tue;wed;thu;fri
132693,00:00-23:30,sat
132693,00:00-23:30,sun
132692,00:00-23:30,mon;tue;wed;thu;fri
132692,00:00-23:30,sat
132692,00:00-23:30,sun
132691,00:00-23:30,mon;tue;wed;thu;fri
132691,00:00-23:30,sat
132691,00:00-23:30,sun
132690,00:00-23:30,mon;tue;wed;thu;fri
132690,00:00-23:30,sat
132690,00:00-23:30,sun
132689,00:00-23:30,mon;tue;wed;thu;fri
132689,00:00-23:30,sat
132689,00:00-23:30,sun
132688,00:00-23:30,mon;tue;wed;thu;fri
132688,00:00-23:30,sat
132688,00:00-23:30,sun
132687,00:00-23:30,mon;tue;wed;thu;fri
132687,00:00-23:30,sat
132687,00:00-23:30,sun
132686,00:00-23:30,mon;tue;wed;thu;fri
132686,00:00-23:30,sat
132686,00:00-23:30,sun
132685,00:00-23:30,mon;tue;wed;thu;fri
132685,00:00-23:30,sat
132685,00:00-23:30,sun
132684,00:00-23:30,mon;tue;wed;thu;fri
132684,00:00-23:30,sat
132684,00:00-23:30,sun
132683,11:00-22:00,mon;tue;wed;thu;fri
132683,00:00-23:30,sat
132683,00:00-23:30,sun
132682,10:00-23:00,mon;tue;wed;thu;fri
132682,00:00-23:30,sat
132682,00:00-23:30,sun
132681,09:30-17:00,mon;tue;wed;thu;fri
132681,00:00-23:30,sat
132681,00:00-23:30,sun
132680,10:00-17:00,mon;tue;wed;thu;fri
132680,00:00-23:30,sat
132680,00:00-23:30,sun
132679,00:00-23:30,mon;tue;wed;thu;fri
132679,00:00-23:30,sat
132679,00:00-23:30,sun
132678,00:00-23:30,mon;tue;wed;thu;fri
132678,00:00-23:30,sat
132678,00:00-23:30,sun
132677,00:00-23:30,mon;tue;wed;thu;fri
132677,00:00-23:30,sat
132677,00:00-23:30,sun
132676,00:00-23:30,mon;tue;wed;thu;fri
132676,00:00-23:30,sat
132676,00:00-23:30,sun
132675,00:00-23:30,mon;tue;wed;thu;fri
132675,00:00-23:30,sat
132675,00:00-23:30,sun
132674,00:00-23:30,mon;tue;wed;thu;fri
132674,00:00-23:30,sat
132674,00:00-23:30,sun
132673,00:00-23:30,mon;tue;wed;thu;fri
132673,00:00-23:30,sat
132673,00:00-23:30,sun
132672,00:00-23:30,mon;tue;wed;thu;fri
132672,00:00-23:30,sat
132672,00:00-23:30,sun
132671,00:00-23:30,mon;tue;wed;thu;fri
132671,00:00-23:30,sat
132671,00:00-23:30,sun
132670,00:00-23:30,mon;tue;wed;thu;fri
132670,00:00-23:30,sat
132670,00:00-23:30,sun
132669,00:00-23:30,mon;tue;wed;thu;fri
132669,00:00-23:30,sat
132669,00:00-23:30,sun
132668,00:00-23:30,mon;tue;wed;thu;fri
132668,00:00-23:30,sat
132668,00:00-23:30,sun
132667,00:00-23:30,mon;tue;wed;thu;fri
132667,00:00-23:30,sat
132667,00:00-23:30,sun
132666,00:00-23:30,mon;tue;wed;thu;fri
132666,00:00-23:30,sat
132666,00:00-23:30,sun
132665,00:00-23:30,mon;tue;wed;thu;fri
132665,00:00-23:30,sat
132665,00:00-23:30,sun
132664,00:00-23:30,mon;tue;wed;thu;fri
132664,00:00-23:30,sat
132664,00:00-23:30,sun
132663,00:00-23:30,mon;tue;wed;thu;fri
132663,00:00-23:30,sat
132663,00:00-23:30,sun
132662,00:00-23:30,mon;tue;wed;thu;fri
132662,00:00-23:30,sat
132662,00:00-23:30,sun
132661,00:00-23:30,mon;tue;wed;thu;fri
132661,00:00-23:30,sat
132661,00:00-23:30,sun
132660,00:00-23:30,mon;tue;wed;thu;fri
132660,00:00-23:30,sat
132660,00:00-23:30,sun
132659,00:00-23:30,mon;tue;wed;thu;fri
132659,00:00-23:30,sat
132659,00:00-23:30,sun
132658,00:00-23:30,mon;tue;wed;thu;fri
132658,00:00-23:30,sat
132658,00:00-23:30,sun
132657,00:00-23:30,mon;tue;wed;thu;fri
132657,00:00-23:30,sat
132657,00:00-23:30,sun
132656,00:00-23:30,mon;tue;wed;thu;fri
132656,00:00-23:30,sat
132656,00:00-23:30,sun
132655,00:00-23:30,mon;tue;wed;thu;fri
132655,00:00-23:30,sat
132655,00:00-23:30,sun
132654,00:00-23:30,mon;tue;wed;thu;fri
132654,00:00-23:30,sat
