placeID,rating,food_rating,service_rating
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,2,2,2
135055,0,0,0
135055,2,2,2
135055,2,2,2
135055,2,2,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135074,2,2,1
135074,2,2,2
135074,2,2,2
135074,1,1,2
135021,2,1,1
135021,2,1,0
135021,2,2,2
135021,2,0,0
135021,0,0,0
135021,0,0,0
135021,1,2,1
135021,1,2,0
135021,2,2,2
135021,2,1,1
135021,2,1,0
135021,2,2,2
135021,2,0,0
135021,0,0,0
135021,0,0,0
135021,1,2,1
135021,1,2,0
135021,2,2,2
135021,2,1,1
135021,2,1,0
135021,2,2,2
135021,2,0,0
135021,0,0,0
135021,0,0,0
135021,1,2,1
135021,1,2,0
135021,2,2,2
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135052,2,0,2
135052,0,1,1
135052,2,2,2
135052,2,1,1
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,2,2,2
135052,2,2,2
135052,2,2,2
135052,0,0,0
135052,1,1,1
135052,1,2,2
135052,2,1,0
135052,2,2,2
135052,2,2,1
135052,2,1,1
135052,0,0,0
135052,0,0,0
135052,2,2,2
135052,1,1,1
135052,2,2,2
135052,0,0,0
135052,0,0,0
135052,1,1,1
135044,1,2,2
135044,1,1,1
135044,1,1,0
135044,2,1,1
135044,1,2,2
135044,1,1,1
135044,1,1,0
135044,2,1,1
135044,1,2,2
135044,1,1,1
135044,1,1,0
135044,2,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135035,2,2,2
135035,2,2,2
135035,1,1,1
135035,1,1,1
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
135071,0,0,0
135071,0,0,0
135071,1,0,1
135071,0,1,0
135071,2,2,2
135071,2,2,2
135071,1,0,0
135071,1,0,0
135071,2,2,2
132834,2,2,2
132834,1,2,1
132834,1,1,1
132834,1,2,2
132834,1,1,1
132834,1,2,1
132834,2,1,1
132834,1,1,1
132834,2,2,1
132834,2,2,2
132834,2,2,2
132834,0,0,0
132834,1,1,0
132834,0,0,0
132834,0,2,1
132834,2,1,1
132834,1,1,1
132834,0,1,0
132834,0,0,0
132834,2,2,2
132834,0,0,0
132834,1,2,1
132834,1,0,0
132834,1,0,1
132834,0,0,0
132834,2,2,2
132834,1,2,1
132834,1,1,1
132834,1,2,2
132834,1,1,1
132834,1,2,1
132834,2,1,1
132834,1,1,1
132834,2,2,1
132834,2,2,2
132834,2,2,2
132834,0,0,0
132834,1,1,0
132834,0,0,0
132834,0,2,1
132834,2,1,1
132834,1,1,1
132834,0,1,0
132834,0,0,0
132834,2,2,2
132834,0,0,0
132834,1,2,1
132834,1,0,0
132834,1,0,1
132834,0,0,0
132834,2,2,2
132834,1,2,1
132834,1,1,1
132834,1,2,2
132834,1,1,1
132834,1,2,1
132834,2,1,1
132834,1,1,1
132834,2,2,1
132834,2,2,2
132834,2,2,2
132834,0,0,0
132834,1,1,0
132834,0,0,0
132834,0,2,1
132834,2,1,1
132834,1,1,1
132834,0,1,0
132834,0,0,0
132834,2,2,2
132834,0,0,0
132834,1,2,1
132834,1,0,0
132834,1,0,1
132834,0,0,0
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
135048,2,2,2
135048,0,1,0
135048,2,2,2
135048,0,0,0
135048,1,1,2
135048,1,2,2
132885,1,1,1
132885,0,0,0
132885,0,0,0
132885,1,1,0
132885,1,1,1
132885,1,1,1
132885,0,0,0
132885,0,0,0
132885,1,1,0
132885,1,1,1
132885,1,1,1
132885,0,0,0
132885,0,0,0
132885,1,1,0
132885,1,1,1
135039,0,0,0
135039,1,1,1
135039,2,2,1
135039,0,0,0
135039,2,2,0
135039,2,2,2
135039,2,2,2
135039,0,0,1
135039,2,1,1
135039,2,2,1
135039,1,1,1
135039,1,1,1
135039,0,0,0
135039,1,1,1
135039,2,2,1
135039,0,0,0
135039,2,2,0
135039,2,2,2
135039,2,2,2
135039,0,0,1
135039,2,1,1
135039,2,2,1
135039,1,1,1
135039,1,1,1
135039,0,0,0
135039,1,1,1
135039,2,2,1
135039,0,0,0
135039,2,2,0
135039,2,2,2
135039,2,2,2
135039,0,0,1
135039,2,1,1
135039,2,2,1
135039,1,1,1
135039,1,1,1
135049,0,0,0
135049,0,0,0
135049,1,0,2
135049,2,2,2
135049,2,1,1
135049,0,0,0
135049,0,0,0
135049,1,0,2
135049,2,2,2
135049,2,1,1
135049,0,0,0
135049,0,0,0
135049,1,0,2
135049,2,2,2
135049,2,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135073,2,1,1
135073,2,2,2
135073,1,2,0
135073,1,1,1
135075,2,2,2
135075,2,2,2
135075,2,1,1
135075,2,1,0
135075,2,2,2
135075,2,2,2
135075,2,2,2
135075,2,2,2
135075,2,2,1
135075,2,2,1
135075,0,1,1
135075,1,1,2
135075,1,2,1
135075,2,2,2
135075,2,2,2
135075,2,1,1
135075,2,1,0
135075,2,2,2
135075,2,2,2
135075,2,2,2
135075,2,2,2
135075,2,2,1
135075,2,2,1
135075,0,1,1
135075,1,1,2
135075,1,2,1
135075,2,2,2
135075,2,2,2
135075,2,1,1
135075,2,1,0
135075,2,2,2
135075,2,2,2
135075,2,2,2
135075,2,2,2
135075,2,2,1
135075,2,2,1
135075,0,1,1
135075,1,1,2
135075,1,2,1
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135058,1,1,1
135058,1,0,2
135058,1,1,2
135058,1,2,2
135058,1,2,1
135058,2,1,0
135058,0,0,0
135058,2,2,2
135058,2,0,2
135058,1,1,1
135058,0,2,2
135058,0,0,0
135058,1,1,1
135058,2,2,1
135058,2,1,1
135058,0,0,0
135058,2,2,0
135058,1,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
135032,2,2,1
135032,0,1,1
135032,2,2,2
135032,0,0,0
135032,1,1,1
135032,1,2,1
135032,1,1,1
135032,1,1,2
135032,1,1,1
135032,2,2,2
135032,1,0,1
135032,2,1,2
135032,1,1,1
135032,2,2,2
135032,2,2,2
135032,0,0,0
135032,2,1,1
135032,0,0,0
135032,2,2,2
135032,1,1,0
135032,1,1,1
135032,2,2,1
135032,0,0,0
135032,0,0,0
135032,2,2,2
135032,2,1,1
135032,0,0,0
135032,2,1,2
